Date,Item Name,Item Code,Category,Brand,Item Price,Quantity,Sales
2019-12-22,Roll-On Perfume,ROP016,Fragrance,Salsa,58500,43,2515500
2019-08-05,Roll-On Perfume,ROP016,Fragrance,Salsa,95600,25,2390000
2019-02-01,Perfume,PER013,Fragrance,OMG,32400,21,680400
2019-10-18,Perfume,PER013,Fragrance,OMG,33200,37,1228400
2019-01-12,Hair Oil,HOI012,Haircare,Make Over,56500,48,2712000
2019-09-01,Perfume,PER013,Fragrance,OMG,34300,15,514500
2019-11-25,Foundation,FND005,Makeup,YOU,92300,47,4338100
2019-09-28,Body Mist,BMS015,Fragrance,Ivan Gunawan,84700,9,762300
2019-03-01,Perfume,PER013,Fragrance,OMG,45800,38,1740400
2019-09-01,Conditioner,CON010,Haircare,Krayolan,59300,22,1304600
2019-11-04,Hair Mask,HMK011,Haircare,Wardah,62900,12,754800
2019-08-13,Hair Mask,HMK011,Haircare,Wardah,15100,33,498300
2019-03-03,Shampoo,SHA009,Haircare,ERHA,82000,43,3526000
2019-08-11,Sunscreen,SUN002,Skincare,Revlon,20500,23,471500
2019-05-07,Lipstick,LIP006,Makeup,BNB,88100,29,2554900
2019-12-16,Moisturizer,MOI001,Skincare,Ultima,66700,16,1067200
2019-05-18,Lipstick,LIP006,Makeup,BNB,71200,27,1922400
2019-05-28,Eyeshadow Palette,ESP007,Makeup,Pink Flash,50700,35,1774500
2019-03-24,Body Mist,BMS015,Fragrance,Ivan Gunawan,90300,7,632100
2019-04-14,Hair Oil,HOI012,Haircare,Make Over,75600,48,3628800
2019-01-16,Perfume,PER013,Fragrance,OMG,52100,24,1250400
2019-03-10,Hair Oil,HOI012,Haircare,Make Over,35200,17,598400
2019-09-07,Shampoo,SHA009,Haircare,ERHA,43300,9,389700
2019-05-08,Shampoo,SHA009,Haircare,ERHA,95100,10,951000
2019-12-07,Shampoo,SHA009,Haircare,ERHA,86600,40,3464000
2019-05-23,Cleanser,CLE003,Skincare,Maybelline,79200,20,1584000
2019-12-20,Mascara,MAS008,Makeup,Some By Me,89600,17,1523200
2019-03-24,Conditioner,CON010,Haircare,Krayolan,31500,1,31500
2019-10-19,Perfume,PER013,Fragrance,OMG,38900,16,622400
2019-03-20,Body Mist,BMS015,Fragrance,Ivan Gunawan,74300,13,965900
2019-03-10,Shampoo,SHA009,Haircare,ERHA,90500,8,724000
2019-11-07,Conditioner,CON010,Haircare,Krayolan,31400,33,1036200
2019-11-10,Foundation,FND005,Makeup,YOU,76700,46,3528200
2019-06-11,Shampoo,SHA009,Haircare,ERHA,58100,18,1045800
2019-06-07,Body Mist,BMS015,Fragrance,Ivan Gunawan,86200,13,1120600
2019-03-20,Roll-On Perfume,ROP016,Fragrance,Salsa,83700,26,2176200
2019-03-04,Serum,SER004,Skincare,Loreal,60300,7,422100
2019-07-01,Roll-On Perfume,ROP016,Fragrance,Salsa,5700,13,74100
2019-03-17,Conditioner,CON010,Haircare,Krayolan,7000,43,301000
2019-08-15,Shampoo,SHA009,Haircare,ERHA,34000,24,816000
2019-04-18,Cleanser,CLE003,Skincare,Maybelline,8200,43,352600
2019-10-24,Sunscreen,SUN002,Skincare,Revlon,28900,28,809200
2019-09-28,Hair Oil,HOI012,Haircare,Make Over,26000,14,364000
2019-06-22,Cologne,COL014,Fragrance,Inez,71500,37,2645500
2019-02-19,Hair Oil,HOI012,Haircare,Make Over,42400,35,1484000
2019-12-08,Body Mist,BMS015,Fragrance,Ivan Gunawan,97000,29,2813000
2019-05-13,Hair Mask,HMK011,Haircare,Wardah,33700,23,775100
2019-04-24,Perfume,PER013,Fragrance,OMG,87000,13,1131000
2019-05-07,Cleanser,CLE003,Skincare,Maybelline,43200,9,388800
2019-06-04,Cologne,COL014,Fragrance,Inez,17100,29,495900
2019-08-07,Cologne,COL014,Fragrance,Inez,59800,1,59800
2019-11-03,Hair Oil,HOI012,Haircare,Make Over,5900,50,295000
2019-01-10,Shampoo,SHA009,Haircare,ERHA,8200,25,205000
2019-01-04,Hair Mask,HMK011,Haircare,Wardah,57900,10,579000
2019-12-24,Shampoo,SHA009,Haircare,ERHA,42000,13,546000
2019-07-09,Eyeshadow Palette,ESP007,Makeup,Pink Flash,81900,50,4095000
2019-11-24,Mascara,MAS008,Makeup,Some By Me,70100,42,2944200
2019-12-28,Eyeshadow Palette,ESP007,Makeup,Pink Flash,77600,29,2250400
2019-05-25,Cologne,COL014,Fragrance,Inez,76400,47,3590800
2019-11-13,Perfume,PER013,Fragrance,OMG,63900,32,2044800
2019-12-01,Hair Oil,HOI012,Haircare,Make Over,33700,40,1348000
2019-12-29,Hair Mask,HMK011,Haircare,Wardah,69200,21,1453200
2019-04-17,Perfume,PER013,Fragrance,OMG,29400,5,147000
2019-03-31,Perfume,PER013,Fragrance,OMG,51700,31,1602700
2019-12-29,Body Mist,BMS015,Fragrance,Ivan Gunawan,57900,45,2605500
2019-01-27,Moisturizer,MOI001,Skincare,Ultima,63800,23,1467400
2019-09-27,Moisturizer,MOI001,Skincare,Ultima,84900,43,3650700
2019-10-12,Eyeshadow Palette,ESP007,Makeup,Pink Flash,9400,20,188000
2019-06-07,Hair Oil,HOI012,Haircare,Make Over,80200,6,481200
2019-03-03,Lipstick,LIP006,Makeup,BNB,6400,50,320000
2019-09-05,Mascara,MAS008,Makeup,Some By Me,49400,18,889200
2019-05-12,Mascara,MAS008,Makeup,Some By Me,92300,2,184600
2019-04-02,Lipstick,LIP006,Makeup,BNB,59200,21,1243200
2019-05-01,Hair Oil,HOI012,Haircare,Make Over,61100,22,1344200
2019-12-10,Eyeshadow Palette,ESP007,Makeup,Pink Flash,59100,42,2482200
2019-04-06,Cologne,COL014,Fragrance,Inez,60400,28,1691200
2019-10-20,Cologne,COL014,Fragrance,Inez,22200,40,888000
2019-02-22,Mascara,MAS008,Makeup,Some By Me,71400,31,2213400
2019-06-11,Mascara,MAS008,Makeup,Some By Me,54700,14,765800
2019-07-08,Lipstick,LIP006,Makeup,BNB,34600,45,1557000
2019-06-20,Hair Mask,HMK011,Haircare,Wardah,55100,21,1157100
2019-06-12,Serum,SER004,Skincare,Loreal,87300,22,1920600
2019-05-06,Hair Mask,HMK011,Haircare,Wardah,56900,42,2389800
2019-04-28,Conditioner,CON010,Haircare,Krayolan,98900,7,692300
2019-10-04,Eyeshadow Palette,ESP007,Makeup,Pink Flash,38000,49,1862000
2019-06-06,Sunscreen,SUN002,Skincare,Revlon,18300,27,494100
2019-09-17,Foundation,FND005,Makeup,YOU,38700,8,309600
2019-12-16,Hair Oil,HOI012,Haircare,Make Over,56800,23,1306400
2019-10-25,Hair Mask,HMK011,Haircare,Wardah,16700,16,267200
2019-12-21,Cleanser,CLE003,Skincare,Maybelline,17900,3,53700
2019-01-08,Moisturizer,MOI001,Skincare,Ultima,66800,20,1336000
2019-04-27,Perfume,PER013,Fragrance,OMG,12500,50,625000
2019-11-25,Conditioner,CON010,Haircare,Krayolan,6400,30,192000
2019-07-02,Foundation,FND005,Makeup,YOU,65300,30,1959000
2019-09-27,Body Mist,BMS015,Fragrance,Ivan Gunawan,19500,40,780000
2019-04-29,Mascara,MAS008,Makeup,Some By Me,32800,2,65600
2019-05-03,Eyeshadow Palette,ESP007,Makeup,Pink Flash,34300,4,137200
2019-03-21,Eyeshadow Palette,ESP007,Makeup,Pink Flash,4800,35,168000
2019-05-23,Eyeshadow Palette,ESP007,Makeup,Pink Flash,99600,48,4780800
2019-10-30,Perfume,PER013,Fragrance,OMG,95500,42,4011000
2019-03-18,Body Mist,BMS015,Fragrance,Ivan Gunawan,79200,35,2772000
2019-08-02,Foundation,FND005,Makeup,YOU,93800,16,1500800
2019-03-04,Cleanser,CLE003,Skincare,Maybelline,2700,20,54000
2019-02-15,Cologne,COL014,Fragrance,Inez,38500,44,1694000
2019-11-30,Foundation,FND005,Makeup,YOU,64600,8,516800
2019-12-21,Foundation,FND005,Makeup,YOU,45100,48,2164800
2019-09-06,Cleanser,CLE003,Skincare,Maybelline,14700,32,470400
2019-02-23,Perfume,PER013,Fragrance,OMG,87800,6,526800
2019-01-11,Serum,SER004,Skincare,Loreal,20800,45,936000
2019-03-21,Body Mist,BMS015,Fragrance,Ivan Gunawan,86900,15,1303500
2019-05-10,Hair Mask,HMK011,Haircare,Wardah,41100,21,863100
2019-08-02,Lipstick,LIP006,Makeup,BNB,92000,44,4048000
2019-07-14,Shampoo,SHA009,Haircare,ERHA,39800,30,1194000
2019-04-24,Foundation,FND005,Makeup,YOU,60600,33,1999800
2019-09-06,Serum,SER004,Skincare,Loreal,17600,15,264000
2019-01-31,Foundation,FND005,Makeup,YOU,7500,27,202500
2019-01-24,Sunscreen,SUN002,Skincare,Revlon,83000,13,1079000
2019-05-02,Hair Mask,HMK011,Haircare,Wardah,82900,27,2238300
2019-09-22,Hair Mask,HMK011,Haircare,Wardah,89200,25,2230000
2019-04-27,Body Mist,BMS015,Fragrance,Ivan Gunawan,89500,31,2774500
2019-12-13,Cleanser,CLE003,Skincare,Maybelline,94200,21,1978200
2019-03-29,Cologne,COL014,Fragrance,Inez,99900,20,1998000
2019-06-10,Hair Oil,HOI012,Haircare,Make Over,65800,36,2368800
2019-11-02,Lipstick,LIP006,Makeup,BNB,53900,34,1832600
2019-10-11,Mascara,MAS008,Makeup,Some By Me,12200,33,402600
2019-03-20,Body Mist,BMS015,Fragrance,Ivan Gunawan,60100,35,2103500
2019-10-12,Cleanser,CLE003,Skincare,Maybelline,61100,25,1527500
2019-05-25,Moisturizer,MOI001,Skincare,Ultima,32700,5,163500
2019-03-08,Hair Oil,HOI012,Haircare,Make Over,52100,21,1094100
2019-01-09,Cleanser,CLE003,Skincare,Maybelline,33100,23,761300
2019-12-01,Conditioner,CON010,Haircare,Krayolan,86700,39,3381300
2019-04-14,Perfume,PER013,Fragrance,OMG,87500,22,1925000
2019-06-13,Shampoo,SHA009,Haircare,ERHA,71700,25,1792500
2019-01-07,Mascara,MAS008,Makeup,Some By Me,8100,20,162000
2019-08-23,Cologne,COL014,Fragrance,Inez,15000,19,285000
2019-03-02,Perfume,PER013,Fragrance,OMG,79300,38,3013400
2019-07-02,Roll-On Perfume,ROP016,Fragrance,Salsa,39100,36,1407600
2019-05-07,Body Mist,BMS015,Fragrance,Ivan Gunawan,61200,13,795600
2019-03-09,Lipstick,LIP006,Makeup,BNB,37300,4,149200
2019-10-22,Hair Mask,HMK011,Haircare,Wardah,89200,40,3568000
2019-12-13,Shampoo,SHA009,Haircare,ERHA,96800,8,774400
2019-06-27,Body Mist,BMS015,Fragrance,Ivan Gunawan,41000,18,738000
2019-09-22,Cleanser,CLE003,Skincare,Maybelline,37200,15,558000
2019-07-15,Serum,SER004,Skincare,Loreal,92600,16,1481600
2019-02-24,Sunscreen,SUN002,Skincare,Revlon,8900,1,8900
2019-12-15,Perfume,PER013,Fragrance,OMG,39900,15,598500
2019-05-22,Sunscreen,SUN002,Skincare,Revlon,99600,40,3984000
2019-01-09,Shampoo,SHA009,Haircare,ERHA,18000,33,594000
2019-07-06,Lipstick,LIP006,Makeup,BNB,20800,38,790400
2019-08-18,Serum,SER004,Skincare,Loreal,40600,33,1339800
2019-04-22,Perfume,PER013,Fragrance,OMG,28100,24,674400
2019-09-20,Foundation,FND005,Makeup,YOU,61800,37,2286600
2019-01-07,Moisturizer,MOI001,Skincare,Ultima,21300,11,234300
2019-05-14,Perfume,PER013,Fragrance,OMG,4500,44,198000
2019-08-13,Cleanser,CLE003,Skincare,Maybelline,44500,18,801000
2019-01-31,Mascara,MAS008,Makeup,Some By Me,49100,39,1914900
2019-03-24,Foundation,FND005,Makeup,YOU,17900,10,179000
2019-05-07,Serum,SER004,Skincare,Loreal,61600,2,123200
2019-09-26,Sunscreen,SUN002,Skincare,Revlon,14700,5,73500
2019-02-12,Serum,SER004,Skincare,Loreal,87600,49,4292400
2019-01-21,Cleanser,CLE003,Skincare,Maybelline,57500,25,1437500
2019-12-06,Eyeshadow Palette,ESP007,Makeup,Pink Flash,34100,46,1568600
2019-09-06,Cleanser,CLE003,Skincare,Maybelline,26400,48,1267200
2019-04-29,Body Mist,BMS015,Fragrance,Ivan Gunawan,38300,25,957500
2019-12-16,Foundation,FND005,Makeup,YOU,5000,25,125000
2019-11-28,Perfume,PER013,Fragrance,OMG,76400,49,3743600
2019-10-18,Lipstick,LIP006,Makeup,BNB,18400,31,570400
2019-07-30,Serum,SER004,Skincare,Loreal,59900,22,1317800
2019-04-24,Conditioner,CON010,Haircare,Krayolan,23000,49,1127000
2019-01-24,Cleanser,CLE003,Skincare,Maybelline,34100,45,1534500
2019-12-10,Sunscreen,SUN002,Skincare,Revlon,9100,31,282100
2019-06-10,Conditioner,CON010,Haircare,Krayolan,77600,33,2560800
2019-04-01,Perfume,PER013,Fragrance,OMG,3900,7,27300
2019-10-06,Lipstick,LIP006,Makeup,BNB,75300,38,2861400
2019-02-03,Moisturizer,MOI001,Skincare,Ultima,33100,9,297900
2019-01-28,Shampoo,SHA009,Haircare,ERHA,36700,2,73400
2019-05-06,Cologne,COL014,Fragrance,Inez,38400,19,729600
2019-01-23,Conditioner,CON010,Haircare,Krayolan,34000,36,1224000
2019-05-27,Lipstick,LIP006,Makeup,BNB,83400,30,2502000
2019-06-23,Conditioner,CON010,Haircare,Krayolan,6700,35,234500
2019-03-19,Perfume,PER013,Fragrance,OMG,32000,29,928000
2019-09-03,Mascara,MAS008,Makeup,Some By Me,96100,48,4612800
2019-10-16,Sunscreen,SUN002,Skincare,Revlon,20100,21,422100
2019-02-06,Conditioner,CON010,Haircare,Krayolan,77800,42,3267600
2019-07-07,Moisturizer,MOI001,Skincare,Ultima,53100,48,2548800
2019-05-18,Cologne,COL014,Fragrance,Inez,19100,34,649400
2019-02-23,Body Mist,BMS015,Fragrance,Ivan Gunawan,30700,28,859600
2019-06-20,Roll-On Perfume,ROP016,Fragrance,Salsa,2400,49,117600
2019-08-17,Hair Mask,HMK011,Haircare,Wardah,67400,4,269600
2019-02-04,Serum,SER004,Skincare,Loreal,72700,31,2253700
2019-05-10,Serum,SER004,Skincare,Loreal,89100,4,356400
2019-05-09,Roll-On Perfume,ROP016,Fragrance,Salsa,26500,12,318000
2019-02-04,Sunscreen,SUN002,Skincare,Revlon,77200,48,3705600
2019-06-04,Body Mist,BMS015,Fragrance,Ivan Gunawan,31900,23,733700
2019-04-03,Foundation,FND005,Makeup,YOU,11400,31,353400
2019-02-20,Mascara,MAS008,Makeup,Some By Me,42100,4,168400
2019-02-05,Foundation,FND005,Makeup,YOU,2200,34,74800
2019-07-10,Eyeshadow Palette,ESP007,Makeup,Pink Flash,91500,1,91500
2019-04-04,Body Mist,BMS015,Fragrance,Ivan Gunawan,38100,49,1866900
2019-09-28,Cleanser,CLE003,Skincare,Maybelline,84900,41,3480900
2019-04-18,Serum,SER004,Skincare,Loreal,6200,50,310000
2019-06-14,Hair Oil,HOI012,Haircare,Make Over,70900,46,3261400
2019-08-23,Moisturizer,MOI001,Skincare,Ultima,27000,10,270000
2019-03-04,Foundation,FND005,Makeup,YOU,98500,14,1379000
2019-05-24,Roll-On Perfume,ROP016,Fragrance,Salsa,77400,45,3483000
2019-10-31,Shampoo,SHA009,Haircare,ERHA,65200,30,1956000
2019-07-10,Lipstick,LIP006,Makeup,BNB,37500,21,787500
2019-04-07,Eyeshadow Palette,ESP007,Makeup,Pink Flash,18100,37,669700
2019-07-29,Hair Oil,HOI012,Haircare,Make Over,33300,31,1032300
2019-08-02,Foundation,FND005,Makeup,YOU,85800,33,2831400
2019-05-04,Lipstick,LIP006,Makeup,BNB,66200,17,1125400
2019-01-22,Hair Oil,HOI012,Haircare,Make Over,6400,25,160000
2019-02-04,Eyeshadow Palette,ESP007,Makeup,Pink Flash,82500,43,3547500
2019-08-22,Hair Oil,HOI012,Haircare,Make Over,55100,35,1928500
2019-10-20,Conditioner,CON010,Haircare,Krayolan,24800,38,942400
2019-09-18,Cologne,COL014,Fragrance,Inez,31200,30,936000
2019-07-15,Cleanser,CLE003,Skincare,Maybelline,98600,40,3944000
2019-03-05,Hair Mask,HMK011,Haircare,Wardah,58700,28,1643600
2019-03-13,Hair Mask,HMK011,Haircare,Wardah,33200,37,1228400
2019-10-30,Foundation,FND005,Makeup,YOU,14200,46,653200
2019-06-13,Hair Oil,HOI012,Haircare,Make Over,85400,38,3245200
2019-03-19,Sunscreen,SUN002,Skincare,Revlon,38000,8,304000
2019-06-16,Shampoo,SHA009,Haircare,ERHA,16900,43,726700
2019-01-18,Moisturizer,MOI001,Skincare,Ultima,10200,46,469200
2019-09-18,Cologne,COL014,Fragrance,Inez,27700,9,249300
2019-07-23,Eyeshadow Palette,ESP007,Makeup,Pink Flash,94900,23,2182700
2019-10-26,Moisturizer,MOI001,Skincare,Ultima,10600,4,42400
2019-03-03,Moisturizer,MOI001,Skincare,Ultima,53100,40,2124000
2019-12-14,Moisturizer,MOI001,Skincare,Ultima,80700,24,1936800
2019-09-05,Perfume,PER013,Fragrance,OMG,72500,28,2030000
2019-10-13,Foundation,FND005,Makeup,YOU,30600,10,306000
2019-01-31,Eyeshadow Palette,ESP007,Makeup,Pink Flash,97100,42,4078200
2019-01-14,Hair Mask,HMK011,Haircare,Wardah,52100,44,2292400
2019-03-05,Cleanser,CLE003,Skincare,Maybelline,96300,15,1444500
2019-11-25,Cleanser,CLE003,Skincare,Maybelline,78000,3,234000
2019-03-22,Sunscreen,SUN002,Skincare,Revlon,76800,29,2227200
2019-09-06,Foundation,FND005,Makeup,YOU,66200,38,2515600
2019-10-04,Cleanser,CLE003,Skincare,Maybelline,27600,12,331200
2019-04-21,Body Mist,BMS015,Fragrance,Ivan Gunawan,1200,24,28800
2019-03-12,Serum,SER004,Skincare,Loreal,82300,11,905300
2019-07-08,Cologne,COL014,Fragrance,Inez,90800,36,3268800
2019-07-16,Serum,SER004,Skincare,Loreal,7700,16,123200
2019-01-04,Body Mist,BMS015,Fragrance,Ivan Gunawan,9700,39,378300
2019-02-19,Mascara,MAS008,Makeup,Some By Me,43600,40,1744000
2019-11-06,Cologne,COL014,Fragrance,Inez,29800,26,774800
2019-11-08,Eyeshadow Palette,ESP007,Makeup,Pink Flash,87500,42,3675000
2019-11-19,Cologne,COL014,Fragrance,Inez,78500,34,2669000
2019-04-24,Cologne,COL014,Fragrance,Inez,62500,33,2062500
2019-07-22,Sunscreen,SUN002,Skincare,Revlon,19000,35,665000
2019-12-28,Shampoo,SHA009,Haircare,ERHA,96200,11,1058200
2019-03-24,Conditioner,CON010,Haircare,Krayolan,70500,34,2397000
2019-01-11,Foundation,FND005,Makeup,YOU,44600,49,2185400
2019-09-02,Lipstick,LIP006,Makeup,BNB,93800,3,281400
2019-12-18,Hair Oil,HOI012,Haircare,Make Over,80200,41,3288200
2019-09-17,Shampoo,SHA009,Haircare,ERHA,89400,29,2592600
2019-09-01,Roll-On Perfume,ROP016,Fragrance,Salsa,32300,17,549100
2019-03-01,Cleanser,CLE003,Skincare,Maybelline,67100,15,1006500
2019-03-22,Body Mist,BMS015,Fragrance,Ivan Gunawan,54800,5,274000
2019-05-30,Hair Oil,HOI012,Haircare,Make Over,76800,23,1766400
2019-05-23,Cleanser,CLE003,Skincare,Maybelline,94100,7,658700
2019-03-21,Perfume,PER013,Fragrance,OMG,23000,28,644000
2019-05-23,Cologne,COL014,Fragrance,Inez,78900,39,3077100
2019-10-07,Conditioner,CON010,Haircare,Krayolan,57600,11,633600
2019-11-14,Moisturizer,MOI001,Skincare,Ultima,94900,11,1043900
2019-08-28,Shampoo,SHA009,Haircare,ERHA,99600,20,1992000
2019-09-21,Body Mist,BMS015,Fragrance,Ivan Gunawan,73900,9,665100
2019-10-05,Lipstick,LIP006,Makeup,BNB,19200,48,921600
2019-05-13,Cleanser,CLE003,Skincare,Maybelline,33100,44,1456400
2019-03-31,Shampoo,SHA009,Haircare,ERHA,17100,10,171000
2019-05-04,Hair Mask,HMK011,Haircare,Wardah,11900,29,345100
2019-09-13,Conditioner,CON010,Haircare,Krayolan,17400,11,191400
2019-10-09,Mascara,MAS008,Makeup,Some By Me,95100,50,4755000
2019-12-16,Hair Oil,HOI012,Haircare,Make Over,74000,21,1554000
2019-11-23,Foundation,FND005,Makeup,YOU,98100,21,2060100
2019-08-09,Conditioner,CON010,Haircare,Krayolan,8200,49,401800
2019-12-29,Roll-On Perfume,ROP016,Fragrance,Salsa,90100,13,1171300
2019-02-25,Hair Oil,HOI012,Haircare,Make Over,5300,28,148400
2019-02-03,Serum,SER004,Skincare,Loreal,6200,34,210800
2019-01-13,Moisturizer,MOI001,Skincare,Ultima,27100,12,325200
2019-03-29,Serum,SER004,Skincare,Loreal,2800,35,98000
2019-10-09,Foundation,FND005,Makeup,YOU,35500,24,852000
2019-10-18,Eyeshadow Palette,ESP007,Makeup,Pink Flash,62300,45,2803500
2019-05-06,Serum,SER004,Skincare,Loreal,88300,9,794700
2019-07-26,Serum,SER004,Skincare,Loreal,46200,15,693000
2019-07-13,Perfume,PER013,Fragrance,OMG,11800,12,141600
2019-11-24,Perfume,PER013,Fragrance,OMG,56300,39,2195700
2019-02-25,Body Mist,BMS015,Fragrance,Ivan Gunawan,20900,28,585200
2019-04-09,Moisturizer,MOI001,Skincare,Ultima,90200,22,1984400
2019-12-01,Moisturizer,MOI001,Skincare,Ultima,43800,9,394200
2019-01-15,Conditioner,CON010,Haircare,Krayolan,94200,19,1789800
2019-10-17,Mascara,MAS008,Makeup,Some By Me,70800,41,2902800
2019-10-20,Foundation,FND005,Makeup,YOU,2000,41,82000
2019-10-13,Eyeshadow Palette,ESP007,Makeup,Pink Flash,23400,23,538200
2019-07-14,Shampoo,SHA009,Haircare,ERHA,82500,47,3877500
2019-08-25,Roll-On Perfume,ROP016,Fragrance,Salsa,89300,41,3661300
2019-04-01,Shampoo,SHA009,Haircare,ERHA,76200,49,3733800
2019-01-19,Serum,SER004,Skincare,Loreal,9400,9,84600
2019-12-11,Roll-On Perfume,ROP016,Fragrance,Salsa,1500,46,69000
2019-06-04,Cologne,COL014,Fragrance,Inez,61700,6,370200
2019-07-20,Lipstick,LIP006,Makeup,BNB,29000,23,667000
2019-08-10,Sunscreen,SUN002,Skincare,Revlon,2600,13,33800
2019-09-28,Perfume,PER013,Fragrance,OMG,75800,33,2501400
2019-06-15,Body Mist,BMS015,Fragrance,Ivan Gunawan,30600,9,275400
2019-04-26,Hair Mask,HMK011,Haircare,Wardah,77100,50,3855000
2019-11-03,Sunscreen,SUN002,Skincare,Revlon,44000,10,440000
2019-10-09,Roll-On Perfume,ROP016,Fragrance,Salsa,27100,22,596200
2019-10-31,Moisturizer,MOI001,Skincare,Ultima,21400,11,235400
2019-09-27,Hair Oil,HOI012,Haircare,Make Over,38500,34,1309000
2019-03-16,Cleanser,CLE003,Skincare,Maybelline,69700,4,278800
2019-12-17,Mascara,MAS008,Makeup,Some By Me,44300,46,2037800
2019-06-11,Lipstick,LIP006,Makeup,BNB,86600,3,259800
2019-12-15,Cleanser,CLE003,Skincare,Maybelline,90700,46,4172200
2019-04-25,Hair Mask,HMK011,Haircare,Wardah,66300,41,2718300
2019-12-27,Conditioner,CON010,Haircare,Krayolan,50900,30,1527000
2019-10-03,Hair Oil,HOI012,Haircare,Make Over,61400,16,982400
2019-04-14,Roll-On Perfume,ROP016,Fragrance,Salsa,34200,23,786600
2019-03-22,Lipstick,LIP006,Makeup,BNB,2800,42,117600
2019-07-18,Cologne,COL014,Fragrance,Inez,57300,4,229200
2019-12-26,Sunscreen,SUN002,Skincare,Revlon,15300,23,351900
2019-03-03,Mascara,MAS008,Makeup,Some By Me,3600,14,50400
2019-07-28,Perfume,PER013,Fragrance,OMG,90200,2,180400
2019-01-19,Foundation,FND005,Makeup,YOU,29000,15,435000
2019-01-07,Eyeshadow Palette,ESP007,Makeup,Pink Flash,96800,26,2516800
2019-05-05,Cleanser,CLE003,Skincare,Maybelline,96000,14,1344000
2019-04-28,Eyeshadow Palette,ESP007,Makeup,Pink Flash,67100,34,2281400
2019-08-25,Lipstick,LIP006,Makeup,BNB,98600,3,295800
2019-01-24,Serum,SER004,Skincare,Loreal,86300,32,2761600
2019-02-09,Serum,SER004,Skincare,Loreal,77200,35,2702000
2019-02-15,Moisturizer,MOI001,Skincare,Ultima,4700,40,188000
2019-08-26,Foundation,FND005,Makeup,YOU,35900,12,430800
2019-07-28,Foundation,FND005,Makeup,YOU,33500,26,871000
2019-09-28,Sunscreen,SUN002,Skincare,Revlon,59200,14,828800
2019-06-16,Mascara,MAS008,Makeup,Some By Me,33700,13,438100
2019-10-25,Sunscreen,SUN002,Skincare,Revlon,21200,11,233200
2019-02-27,Foundation,FND005,Makeup,YOU,64200,20,1284000
2019-06-24,Body Mist,BMS015,Fragrance,Ivan Gunawan,87700,29,2543300
2019-11-19,Cologne,COL014,Fragrance,Inez,20300,37,751100
2019-06-25,Roll-On Perfume,ROP016,Fragrance,Salsa,51300,37,1898100
2019-02-02,Cleanser,CLE003,Skincare,Maybelline,19800,42,831600
2019-12-27,Hair Oil,HOI012,Haircare,Make Over,58600,7,410200
2019-03-14,Lipstick,LIP006,Makeup,BNB,99500,5,497500
2019-04-10,Conditioner,CON010,Haircare,Krayolan,33400,33,1102200
2019-04-26,Shampoo,SHA009,Haircare,ERHA,76700,48,3681600
2019-03-25,Conditioner,CON010,Haircare,Krayolan,5700,7,39900
2019-11-17,Moisturizer,MOI001,Skincare,Ultima,9800,42,411600
2019-05-15,Mascara,MAS008,Makeup,Some By Me,2900,48,139200
2019-04-21,Perfume,PER013,Fragrance,OMG,69700,12,836400
2019-04-26,Cologne,COL014,Fragrance,Inez,72000,44,3168000
2019-09-10,Shampoo,SHA009,Haircare,ERHA,53500,39,2086500
2019-08-08,Shampoo,SHA009,Haircare,ERHA,39800,41,1631800
2019-08-25,Body Mist,BMS015,Fragrance,Ivan Gunawan,78900,22,1735800
2019-12-03,Perfume,PER013,Fragrance,OMG,67200,29,1948800
2019-03-12,Hair Mask,HMK011,Haircare,Wardah,96400,38,3663200
2019-06-16,Hair Mask,HMK011,Haircare,Wardah,72000,40,2880000
2019-09-27,Hair Oil,HOI012,Haircare,Make Over,44400,18,799200
2019-09-28,Hair Mask,HMK011,Haircare,Wardah,62300,31,1931300
2019-08-02,Hair Mask,HMK011,Haircare,Wardah,44800,11,492800
2019-10-20,Conditioner,CON010,Haircare,Krayolan,81600,10,816000
2019-05-15,Eyeshadow Palette,ESP007,Makeup,Pink Flash,71000,26,1846000
2019-05-19,Serum,SER004,Skincare,Loreal,33800,2,67600
2019-07-07,Sunscreen,SUN002,Skincare,Revlon,93600,14,1310400
2019-01-26,Hair Mask,HMK011,Haircare,Wardah,6300,14,88200
2019-09-04,Moisturizer,MOI001,Skincare,Ultima,73200,19,1390800
2019-03-05,Foundation,FND005,Makeup,YOU,87600,11,963600
2019-11-24,Serum,SER004,Skincare,Loreal,39300,8,314400
2019-03-20,Cologne,COL014,Fragrance,Inez,8800,32,281600
2019-01-27,Hair Mask,HMK011,Haircare,Wardah,79300,13,1030900
2019-03-23,Cologne,COL014,Fragrance,Inez,53300,11,586300
